subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_6,trial_10,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_7,trial_10,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_8,trial_10,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,0
subject_9,trial_10,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_10,trial_10,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_11,trial_10,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_12,trial_10,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,1
subject_13,trial_10,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_14,trial_10,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_15,trial_10,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_16,trial_10,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_17,trial_10,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_18,trial_10,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_19,trial_10,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_20,trial_10,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_21,trial_10,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_22,trial_10,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_23,trial_10,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_24,trial_10,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_25,trial_10,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_26,trial_10,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,0
subject_27,trial_10,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_28,trial_10,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_29,trial_10,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,1
subject_30,trial_10,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_1,trial_11,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_2,trial_11,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
subject_3,trial_11,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_4,trial_11,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,0
subject_5,trial_11,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,0
subject_6,trial_11,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_7,trial_11,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
subject_8,trial_11,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_9,trial_11,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,1
subject_10,trial_11,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,1
subject_11,trial_11,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,1
subject_12,trial_11,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_13,trial_11,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_14,trial_11,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_15,trial_11,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_16,trial_11,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,0
subject_17,trial_11,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_18,trial_11,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,0
subject_19,trial_11,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_20,trial_11,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_21,trial_11,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,0
subject_22,trial_11,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_23,trial_11,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_24,trial_11,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_25,trial_11,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_26,trial_11,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_27,trial_11,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_28,trial_11,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_29,trial_11,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_30,trial_11,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_1,trial_12,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_2,trial_12,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_3,trial_12,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_4,trial_12,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_5,trial_12,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_6,trial_12,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_7,trial_12,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_8,trial_12,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_9,trial_12,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_10,trial_12,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_11,trial_12,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_12,trial_12,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_13,trial_12,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_14,trial_12,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_15,trial_12,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_16,trial_12,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_17,trial_12,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_18,trial_12,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_19,trial_12,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_20,trial_12,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_21,trial_12,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
subject_22,trial_12,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_23,trial_12,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_24,trial_12,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_25,trial_12,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_26,trial_12,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_27,trial_12,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_28,trial_12,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_29,trial_12,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_30,trial_12,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_1,trial_13,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,0
subject_2,trial_13,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_3,trial_13,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_4,trial_13,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,0
subject_5,trial_13,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_6,trial_13,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_7,trial_13,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_8,trial_13,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_9,trial_13,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_10,trial_13,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_11,trial_13,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_12,trial_13,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,1
subject_13,trial_13,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,1
subject_14,trial_13,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_15,trial_13,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_16,trial_13,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,1
subject_17,trial_13,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_18,trial_13,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,1
subject_19,trial_13,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,1
subject_20,trial_13,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_21,trial_13,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_22,trial_13,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,1
subject_23,trial_13,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_24,trial_13,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_25,trial_13,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_26,trial_13,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,0
subject_27,trial_13,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,0
subject_28,trial_13,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_29,trial_13,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_30,trial_13,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_1,trial_14,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_2,trial_14,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_3,trial_14,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_4,trial_14,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_5,trial_14,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_6,trial_14,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_7,trial_14,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_8,trial_14,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_9,trial_14,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_10,trial_14,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,1
subject_11,trial_14,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,0
subject_12,trial_14,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_13,trial_14,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,1
subject_14,trial_14,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_15,trial_14,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,0
subject_16,trial_14,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
subject_17,trial_14,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_18,trial_14,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,1
subject_19,trial_14,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,0
subject_20,trial_14,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_21,trial_14,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
subject_22,trial_14,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_23,trial_14,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,1
subject_24,trial_14,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,1
subject_25,trial_14,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,1
subject_26,trial_14,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_27,trial_14,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_28,trial_14,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,0
subject_29,trial_14,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_30,trial_14,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_1,trial_15,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_2,trial_15,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_3,trial_15,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_4,trial_15,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_5,trial_15,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_6,trial_15,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_7,trial_15,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_8,trial_15,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_9,trial_15,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
subject_10,trial_15,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_11,trial_15,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_12,trial_15,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_13,trial_15,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,0
subject_14,trial_15,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_15,trial_15,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_16,trial_15,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,0
subject_17,trial_15,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_18,trial_15,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_19,trial_15,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_20,trial_15,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,0
subject_21,trial_15,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,0
subject_22,trial_15,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_23,trial_15,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_24,trial_15,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_25,trial_15,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_26,trial_15,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_27,trial_15,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_28,trial_15,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_29,trial_15,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_30,trial_15,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,1
subject_1,trial_16,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_2,trial_16,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_3,trial_16,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,1
subject_4,trial_16,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_5,trial_16,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
subject_6,trial_16,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_7,trial_16,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_8,trial_16,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_9,trial_16,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_10,trial_16,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_11,trial_16,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_12,trial_16,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_13,trial_16,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_14,trial_16,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_15,trial_16,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_16,trial_16,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_17,trial_16,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_18,trial_16,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_19,trial_16,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,1
subject_20,trial_16,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_21,trial_16,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_22,trial_16,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_23,trial_16,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_24,trial_16,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_25,trial_16,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_26,trial_16,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,0
subject_27,trial_16,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,1
subject_28,trial_16,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_29,trial_16,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_30,trial_16,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,1
subject_1,trial_17,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_2,trial_17,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,1
subject_3,trial_17,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,1
subject_4,trial_17,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,0
subject_5,trial_17,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_6,trial_17,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,1
subject_7,trial_17,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,0
subject_8,trial_17,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_9,trial_17,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_10,trial_17,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,1
subject_11,trial_17,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_12,trial_17,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_13,trial_17,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_14,trial_17,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_15,trial_17,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_16,trial_17,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,0
subject_17,trial_17,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_18,trial_17,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_19,trial_17,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_20,trial_17,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,0
subject_21,trial_17,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_22,trial_17,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_23,trial_17,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_24,trial_17,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,1
subject_25,trial_17,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_26,trial_17,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_27,trial_17,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,0
subject_28,trial_17,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_29,trial_17,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_30,trial_17,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,0
subject_1,trial_18,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,0
subject_2,trial_18,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,1
subject_3,trial_18,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,1
subject_4,trial_18,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_5,trial_18,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
subject_6,trial_18,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_7,trial_18,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,1
subject_8,trial_18,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,0
subject_9,trial_18,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,1
subject_10,trial_18,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_11,trial_18,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_12,trial_18,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
