"","Var1","Var2","Phone_NOTENG","Phone_ENG","Econ","Loc","Glob","acoustic_distance","response_var"
"263","subject_23","trial_9","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"264","subject_24","trial_9","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"265","subject_25","trial_9","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"266","subject_26","trial_9","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"267","subject_27","trial_9","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"268","subject_28","trial_9","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"269","subject_29","trial_9","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"270","subject_30","trial_9","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"271","subject_1","trial_10","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"272","subject_2","trial_10","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,0
"273","subject_3","trial_10","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"274","subject_4","trial_10","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"275","subject_5","trial_10","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"276","subject_6","trial_10","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"277","subject_7","trial_10","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"278","subject_8","trial_10","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"279","subject_9","trial_10","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"280","subject_10","trial_10","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,0
"281","subject_11","trial_10","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"282","subject_12","trial_10","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"283","subject_13","trial_10","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"284","subject_14","trial_10","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"285","subject_15","trial_10","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"286","subject_16","trial_10","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"287","subject_17","trial_10","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"288","subject_18","trial_10","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,0
"289","subject_19","trial_10","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"290","subject_20","trial_10","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"291","subject_21","trial_10","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"292","subject_22","trial_10","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"293","subject_23","trial_10","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"294","subject_24","trial_10","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"295","subject_25","trial_10","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"296","subject_26","trial_10","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"297","subject_27","trial_10","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"298","subject_28","trial_10","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"299","subject_29","trial_10","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"300","subject_30","trial_10","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"301","subject_1","trial_11","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"302","subject_2","trial_11","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"303","subject_3","trial_11","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"304","subject_4","trial_11","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"305","subject_5","trial_11","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"306","subject_6","trial_11","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"307","subject_7","trial_11","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"308","subject_8","trial_11","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"309","subject_9","trial_11","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"310","subject_10","trial_11","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"311","subject_11","trial_11","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"312","subject_12","trial_11","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"313","subject_13","trial_11","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,0
"314","subject_14","trial_11","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,0
"315","subject_15","trial_11","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"316","subject_16","trial_11","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,0
"317","subject_17","trial_11","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"318","subject_18","trial_11","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,0
"319","subject_19","trial_11","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"320","subject_20","trial_11","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"321","subject_21","trial_11","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"322","subject_22","trial_11","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"323","subject_23","trial_11","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"324","subject_24","trial_11","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,0
"325","subject_25","trial_11","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"326","subject_26","trial_11","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"327","subject_27","trial_11","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"328","subject_28","trial_11","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"329","subject_29","trial_11","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"330","subject_30","trial_11","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,0
"331","subject_1","trial_12","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"332","subject_2","trial_12","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"333","subject_3","trial_12","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"334","subject_4","trial_12","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"335","subject_5","trial_12","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"336","subject_6","trial_12","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"337","subject_7","trial_12","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"338","subject_8","trial_12","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"339","subject_9","trial_12","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"340","subject_10","trial_12","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"341","subject_11","trial_12","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"342","subject_12","trial_12","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"343","subject_13","trial_12","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"344","subject_14","trial_12","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"345","subject_15","trial_12","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"346","subject_16","trial_12","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,0
"347","subject_17","trial_12","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,0
"348","subject_18","trial_12","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"349","subject_19","trial_12","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"350","subject_20","trial_12","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"351","subject_21","trial_12","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"352","subject_22","trial_12","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"353","subject_23","trial_12","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"354","subject_24","trial_12","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"355","subject_25","trial_12","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"356","subject_26","trial_12","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"357","subject_27","trial_12","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"358","subject_28","trial_12","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,0
"359","subject_29","trial_12","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"360","subject_30","trial_12","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"361","subject_1","trial_13","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"362","subject_2","trial_13","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"363","subject_3","trial_13","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,0
"364","subject_4","trial_13","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"365","subject_5","trial_13","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"366","subject_6","trial_13","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"367","subject_7","trial_13","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"368","subject_8","trial_13","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"369","subject_9","trial_13","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"370","subject_10","trial_13","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,0
"371","subject_11","trial_13","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,0
"372","subject_12","trial_13","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"373","subject_13","trial_13","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,0
"374","subject_14","trial_13","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,0
"375","subject_15","trial_13","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"376","subject_16","trial_13","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"377","subject_17","trial_13","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"378","subject_18","trial_13","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"379","subject_19","trial_13","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"380","subject_20","trial_13","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"381","subject_21","trial_13","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"382","subject_22","trial_13","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"383","subject_23","trial_13","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,0
"384","subject_24","trial_13","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"385","subject_25","trial_13","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"386","subject_26","trial_13","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"387","subject_27","trial_13","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"388","subject_28","trial_13","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"389","subject_29","trial_13","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"390","subject_30","trial_13","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"391","subject_1","trial_14","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"392","subject_2","trial_14","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,0
"393","subject_3","trial_14","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"394","subject_4","trial_14","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"395","subject_5","trial_14","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"396","subject_6","trial_14","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"397","subject_7","trial_14","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"398","subject_8","trial_14","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"399","subject_9","trial_14","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"400","subject_10","trial_14","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"401","subject_11","trial_14","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"402","subject_12","trial_14","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"403","subject_13","trial_14","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"404","subject_14","trial_14","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,0
"405","subject_15","trial_14","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"406","subject_16","trial_14","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"407","subject_17","trial_14","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"408","subject_18","trial_14","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"409","subject_19","trial_14","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,0
"410","subject_20","trial_14","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"411","subject_21","trial_14","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"412","subject_22","trial_14","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"413","subject_23","trial_14","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"414","subject_24","trial_14","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"415","subject_25","trial_14","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"416","subject_26","trial_14","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"417","subject_27","trial_14","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"418","subject_28","trial_14","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,0
"419","subject_29","trial_14","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,0
"420","subject_30","trial_14","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,0
"421","subject_1","trial_15","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"422","subject_2","trial_15","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"423","subject_3","trial_15","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"424","subject_4","trial_15","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"425","subject_5","trial_15","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"426","subject_6","trial_15","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"427","subject_7","trial_15","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"428","subject_8","trial_15","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"429","subject_9","trial_15","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,0
"430","subject_10","trial_15","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,0
"431","subject_11","trial_15","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,0
"432","subject_12","trial_15","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"433","subject_13","trial_15","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"434","subject_14","trial_15","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"435","subject_15","trial_15","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"436","subject_16","trial_15","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"437","subject_17","trial_15","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"438","subject_18","trial_15","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"439","subject_19","trial_15","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"440","subject_20","trial_15","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"441","subject_21","trial_15","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"442","subject_22","trial_15","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"443","subject_23","trial_15","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"444","subject_24","trial_15","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"445","subject_25","trial_15","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"446","subject_26","trial_15","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"447","subject_27","trial_15","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"448","subject_28","trial_15","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,0
"449","subject_29","trial_15","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"450","subject_30","trial_15","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"451","subject_1","trial_16","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"452","subject_2","trial_16","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
"453","subject_3","trial_16","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"454","subject_4","trial_16","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"455","subject_5","trial_16","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
